,0,1,2,3,4
28,0.9622842884855305,0.7655427376172604,-0.9246300644021798,-0.032088527601225714,-1
31,0.23033987408865733,0.30220357946019977,-0.25956016972882157,0.6435090973567201,-1
32,0.635405173470639,0.6007738159829672,-0.7502573933271588,0.37966302044973044,-1
33,-0.12352580605614796,0.7350391211126786,-0.3954724621448726,-0.3298053229311583,-1
34,-0.21743143745177354,0.09128858322076584,0.158713679539923,0.6651427116578921,-1
35,0.36745775912424566,0.5128177304141861,-0.6141322937084024,0.42880966020167854,-1
36,0.4033706163598211,0.4812214917286256,-0.5847511146531114,0.42857506569555454,-1
37,0.539060640806525,0.09159840896249541,-0.404329377302001,0.6957127399365322,-1
38,0.6744910542370683,0.2696868440057325,-0.7259698020548389,0.608469043527283,-1
39,0.5176571548074914,0.7567194393201794,-0.8680078402653628,-0.07066022895696367,-1
40,0.6172612480078462,0.6834688509132003,-0.8049669373424947,0.4459768860761796,-1
42,0.014676402079772853,0.7262083391020293,-0.5801003726279966,0.197414004746447,-1
43,0.15476566500082947,0.4677508073056012,-0.34438150214314944,0.5666121098047774,-1
44,0.4276009778681611,0.5484327232859489,-0.6129510844982445,0.6425670822080981,-1
46,0.31628554327210856,0.5265952470935127,-0.502882374480367,0.15202269565454596,-1
47,-0.09782287317280705,0.7466538445707529,-0.8708165507140242,-0.8099966356601835,-1
48,0.5796320734987634,0.4846265814022235,-0.7559437396342645,0.4304554588686726,-1
49,0.2514693262372991,0.2766541813378635,-0.29684020074525597,0.5703745328568701,-1
50,0.6392993387130508,-0.33472779862823526,-0.24856656686841705,0.4495030779162916,-1
51,0.7745999466355137,0.3288455997635147,-0.6787300493247463,0.7382725478963783,-1
54,0.7261969149557582,0.4420442511983297,-0.7580115019277576,0.46243669130818266,-1
55,0.7117885035588346,0.0908238446081715,-0.4035195037370496,0.7704974676523273,-1
57,0.8532043931953072,0.4056509521154587,-0.7374200357550563,0.634338088873128,-1
59,-0.09724451752013773,0.8809116659868961,-0.5769995907553794,-0.7274521036216663,-1
60,0.43220186198789945,0.0641885596470681,-0.14904689081784306,0.5101739454613238,-1
61,0.08730141560117995,0.4443642024045172,-0.39133693755788657,0.4687871100320976,-1
62,0.6298812279601067,0.8761146055895858,-0.8973183707756263,-0.23574929303399794,-1
64,0.7948063373933614,0.2630263389299038,-0.6439571800891722,0.8391663711503314,-1
65,0.3815344453338528,0.2252410691233204,-0.36417171042712215,0.591069041708721,-1
66,0.6798996170737515,-0.2743342301316759,-0.30688607922114286,0.612702656009893,-1
67,0.3652077969841856,0.7441767353796301,-0.8098347944084261,0.049964992680287756,-1
68,0.16002855721177783,0.6133165199235164,-0.5688793159153079,0.07066022895696372,-1
69,0.033447994865471176,0.7031360501708158,-0.625131927542163,0.11205070151031582,-1
70,0.5857906237154665,-0.14548713362544757,-0.3395825704870011,0.642332487701974,-1
71,0.6123863300377159,0.0675951460633796,-0.45039739806578066,0.8869036253034726,-1
72,0.6961541512522628,0.7802557184926304,-0.8847653305188792,-0.1470943924638788,-1
73,0.6164391464566704,-0.22741134605814095,-0.2306976543821483,0.7523845895050784,-1
74,0.6512702911249092,0.8470029598087163,-0.9389493182846189,-0.2505523882266293,-1
75,0.34834750376796564,0.2953934001130041,-0.4949826609516014,0.630810078470953,-1
77,0.022762838125320164,0.49051626398051246,-0.3909664634803024,0.4234012566263855,-1
78,0.05148951820522267,0.6027869349328524,-0.4594007797186982,0.3956536366694855,-1
79,0.1788936243861283,0.32744614532623384,-0.2518146768044457,0.7079407512479883,-1
80,0.4199857213941114,0.7107245357291195,-0.8346393262541194,0.36861343735508334,-1
81,0.6601114885086071,0.20216878019210696,-0.4620578542658367,0.7055893505005593,-1
82,0.7394803452826518,0.6741740786613133,-0.7976522282292632,0.32158542240650323,-1
83,0.28485818748242236,0.6126953716973437,-0.565114265405906,0.015630540931285686,-1
84,0.48369138019312197,0.5269095630633833,-0.5992202813018287,0.7126435527428463,-1
85,0.5968529375707623,0.23097359371667414,-0.4750511555775734,0.6848959327859462,-1
86,-0.14749511426490405,0.17320680868260452,0.10452969177418314,0.7404002655100612,-1
87,0.1420187641073349,0.5406870797427099,-0.472024468520473,0.5233439719214018,-1
91,0.6016990098724303,0.2989556477715372,-0.4820643160230038,0.6263418714822191,-1
92,0.6367753427225986,0.6449127586090769,-0.7842893144075646,0.2938341653254772,-1
93,0.36882792837620537,-0.4420442511983296,0.14151678979903937,0.59200923829528,-1
94,0.4875566997670714,0.16422635240058825,-0.3622504146294182,0.6660829082444512,-1
97,0.32743439413279124,-0.4841700748745542,0.15775733947918247,0.5398041408658174,-1
98,0.5666226770222619,0.8485520885173641,-0.8901587438344067,-0.35990252507342446,-1
100,0.5012728151208996,-0.3573360973182112,-0.2263467378895901,0.3467361357374724,-1
101,0.6733083818301137,-0.15044883572126158,-0.31700088310681285,0.8485683370159216,-1
102,0.7530955007968618,-0.006582674454717885,-0.49040601374200354,0.7580221319003064,-1
103,0.49734980421002556,-0.3145966091293821,-0.20146466495789084,0.5113505551160697,-1
104,0.6218188636248911,0.047773033934899206,-0.46176319813901395,0.7314565772843413,-1
105,0.5267868088758124,0.12349998316164451,-0.3725116850108773,0.9463887903834438,-1
109,0.4362835240753163,0.8412704352153626,-0.8326491050466324,-0.1950680596852069,-1
110,0.5914587975683103,-0.30360303389748056,-0.2231675533633446,0.5346299680842358,-1
111,0.23460903302107916,0.4569069063450666,-0.536397527300924,0.5496807514298444,-1
112,0.48226351960423763,0.7526932014204089,-0.8209059383548366,0.08266273857261058,-1
113,0.6241409399361071,0.5408442377276452,-0.6548818575397937,0.6928921501768552,-1
114,0.2726708925570966,0.5484327232859489,-0.6543649169664204,0.2679560271693172,-1
117,0.3197037549848923,0.5392951090189975,-0.5592823141706335,0.6437436918628441,-1
120,0.5153062328278132,0.8305836922397631,-0.838111443771943,-0.1927039290033371,-1
121,0.6028672594451537,0.809217690002133,-0.9040299825532556,-0.31076497813179127,-1
124,-0.11661294160915545,0.7782425995427451,-0.44286729704697697,-0.39589186829973544,-1
125,0.4474900662729235,0.5696490512522124,-0.6492730523186938,0.612937250516017,-1
126,-0.32225659664380635,1.0,-0.2577939561031296,-0.5261554688707639,-1
127,0.5611131543459608,-0.18513584811054937,-0.3502143149460443,0.5259299671749548,-1
128,0.6890581168105346,0.12876103380019238,-0.5397933099274129,0.9017067204961038,-1
129,0.5156091123466675,0.11389837865345545,-0.3944385809981261,0.7980123116651664,-1
132,0.30613186797337566,0.4903591059955772,-0.5118883408361514,0.6580885094156051,-1
133,0.07825108712113034,0.4452996666005606,-0.3694100415706378,0.4810151213435537,-1
134,-0.13434148944609092,0.7341111406302036,-0.47047364680035325,-0.41540503923547645,-1
135,0.6157324275793438,0.8703820809962319,-0.8559028151722059,-0.18777562581266993,-1
136,0.799984134882346,0.7392150332838162,-0.9703276110883754,-0.15836947725433492,-1
137,0.7414274279038576,0.6445984426392065,-0.770779934090077,0.3664857197414005,-1
140,0.3172662959998271,0.1013541779701924,-0.15245008292588363,0.7789537812451695,-1
141,0.26543062977305687,0.004722223261626919,-0.18352682706183898,0.3742546168744374,-1
142,0.6176218188636252,0.28021642899639665,-0.6672884313007518,0.6644371095774572,-1
143,0.5815070419488135,-0.21223437494153347,-0.24664527107071316,0.7067659601553052,-1
144,0.5706754934412164,0.7906281454983592,-0.8767958300127081,-0.21339916528001313,-1
150,0.6711449566954404,0.6464544036041564,-0.7527731707842419,0.2658464951762642,-1
153,0.5145706682820244,0.8623296051966908,-0.906761151915911,-0.3716686216208843,-1
157,0.5850694820039088,-0.25156877345676465,-0.2961767936760936,0.5581463396892078,-1
159,0.21133057857199536,0.3477344928100222,-0.3606995929092984,0.612937250516017,-1
160,0.7433312420223701,0.3223347689590529,-0.6678053718741249,0.7114687616501633,-1
161,0.5276666017639129,0.6755735330985942,-0.8271092252353156,0.33615210453094735,-1
165,0.6203765802017758,-0.21378350365018126,-0.3219462812587503,0.5941260445365849,-1
166,0.17671577641722394,0.678050642289717,-0.6274943459624788,0.22516526182747304,-1
168,-0.24437329179557066,0.9199392322458251,-0.36830723501410817,-0.4043481818925776,-1
171,0.6005451831339379,-0.1532327771686866,-0.3480776272427682,0.7422733844349273,-1
175,0.5324405598944251,-0.2534247344217147,-0.24826501820061603,0.5318093783245588,-1
179,0.3607367183725276,0.7639936089086127,-0.8061472849850302,0.0412722660192586,-1
183,0.44000461530695417,0.5852900126100574,-0.6287496499881534,0.39377142493430445,-1
185,-0.1651486633638375,0.844989840858831,-0.378198031317983,-0.23174845649544895,-1
186,0.4856384628143279,-0.30313904365624306,-0.21696426648286554,0.5271065768297007,-1
187,0.2798101955015182,0.5072423638057677,-0.5476923342020806,0.563554925120707,-1
188,0.674000677873209,-0.24073235620979838,-0.2974346824046352,0.604942851687171,-1
189,0.41035126812769995,-0.3458785318450721,0.029306222672151994,0.4492684834101676,-1
191,0.5877232835024413,0.7917132839657696,-0.8989381179055291,-0.28301372105076517,-1
193,0.7118894633984527,0.2603920717538457,-0.48545975402244385,0.7013575565800122,-1
196,0.6135545796104396,0.5738324471369184,-0.7095827858789067,0.3980050374169145,-1
197,0.29196864475838163,0.485868877854569,-0.5241432786955866,0.1887212780854179,-1
198,0.5956846879980386,-0.13325874565476875,-0.3322075516402093,0.7620229684388554,-1
199,0.8646272779063816,0.4703850744816593,-0.787244491352015,0.4998281458850487,-1
201,0.5929587723283505,-0.23824776330510722,-0.2380812889051629,0.603297053020177,-1
202,-0.09782143088938393,0.7466538445707529,-0.8708165507140242,-0.8099966356601835,-1
203,0.6179246983824793,0.7986806212979004,-0.8767182889267022,-0.22845685916146108,-1
205,0.7090770107233775,0.19782822632246577,-0.5672552609472936,0.8370386535366485,-1
207,0.38496707988086765,0.7243523781370792,-0.853981519374502,0.3079462069341772,-1
208,0.319400875466038,0.5998458355004921,-0.585710900984341,0.21881848022768396,-1
209,0.3289487917270625,-0.02454583213282091,-0.07353048872423368,0.4229320676141375,-1
214,0.6208813793998661,0.08648778096667131,-0.472836065220669,0.6914809460159852,-1
215,0.8942950479198669,0.252803586195542,-0.6588709156309907,0.8191621884575866,-1
219,-0.17182643561286215,0.7991520952527063,-0.7989876580438108,-0.5118251998145067,-1
220,-0.30539630342758645,0.9691820675255475,-0.290938462532578,-0.0866453894905298,-1
221,0.36464530644917054,0.5146736913791361,-0.6097770693777328,0.596006437709703,-1
223,0.6858129791085248,0.8189689687816889,-0.9396127253537813,-0.21034398101421214,-1
225,0.21127288723507076,0.2712359727143804,-0.1700863721541344,0.6975949516717133,-1
226,0.0979671015151189,0.02888339251703484,-0.43755142481745535,0.45232184911390566,-1
229,0.8081186133887173,0.14657227209285795,-0.5409745191375708,0.9052347308982787,-1
231,-0.3212614210818567,0.9258214311105457,-0.2789023628492041,-0.4353910363075916,-1
232,0.34156877167932287,0.028260897222419742,-0.13657139164710186,0.5040599398055957,-1
233,0.08331494421968878,-0.01664826920414445,0.09168371852585788,0.620933467906926,-1
234,0.4093560925657503,0.2455294166071088,-0.5005199560600513,0.6472717022650191,-1
235,0.31084813476696327,0.1826587389194266,-0.3570810088956857,0.5393338607163316,-1
237,0.5767907751552259,-0.13031764622240843,-0.31795722316755337,0.7554397737708793,-1
238,0.5924972416329535,0.09841233016647524,-0.4438236371077175,0.8617347263518735,-1
240,0.4873547800878353,0.5495178617533593,-0.6346522497684537,0.5971830473644489,-1
241,-0.18525409428206724,0.14796424281657047,0.10490016585176731,0.6971239440974022,-1
242,0.2522914277884749,0.29632138059547913,-0.42425743640553987,0.4883039180919647,-1
243,0.41581752230130764,0.5439424951449409,-0.6365046201563745,0.5682580903279777,-1
244,0.3659577843642056,0.7328688441778579,-0.8243780558726603,0.2900697418551152,-1
245,0.6233621068876247,-0.17925364924582873,-0.3712537962823357,0.6771361284632241,-1
246,0.2532433348477311,0.06682058170905569,-0.13576151808215042,0.7773170753884904,-1
247,0.3127375260512445,-0.04359337990697741,-0.09552631012126561,0.5012375314838557,-1
249,0.16184583432490338,0.6634948193992823,-0.6886208456286212,0.17600952926521002,-1
250,0.6746641282478422,-0.3026750534150055,-0.27085532125702716,0.5553244951217073,-1
251,0.09854545716778822,0.7873802138096967,-0.6903181338445301,-0.2442056066268401,-1
252,0.09837094087359124,0.7187770115286607,-0.6229176987528808,0.21410840448457408,-1
253,0.77817680952484,0.2744839044030429,-0.6627824326361815,0.7667330441819653,-1
254,0.5940549077299182,0.8282637410335757,-0.9011523466948113,-0.36648571974140054,-1
255,0.613136317417736,-0.2446014361246337,-0.21475003769358347,0.8509142820771616,-1
256,0.46182636349869133,-0.18761295730167218,-0.35302302539470565,0.595066241123144,-1
257,0.3334631388414139,0.47936553076367555,-0.49889590109203696,0.7091173609027343,-1
258,0.5556613230065842,0.09020419312471238,-0.46198462101794213,0.7377997217600044,-1
260,0.5598583677678503,0.5701130414934499,-0.6894307191935727,0.3822490157032834,-1
261,0.47081178922470074,0.24707854531575663,-0.4931371831046589,0.6997099393509553,-1
262,0.27692562865528725,0.6000029934854274,-0.6288969780515649,0.10594033297871375,-1
263,0.7350813808421496,0.5699558835085146,-0.8275572403989058,0.3434445384034844,-1
264,0.3737893833517227,0.5258244245959731,-0.61287785125035,0.38930321794557043,-1
265,0.2455703870367568,0.3828854954405475,-0.4260322657074547,0.5694339725578985,-1
267,0.5708918359546837,0.7636867766523104,-0.9021862278415578,-0.25620811624248696,-1
269,0.7273218960257882,0.2111492364741232,-0.5597251599284899,0.8499686298044137,-1
270,0.5697524320504225,0.7807197087338679,-0.9124474982230169,-0.33944370186493533,-1
271,0.7932775169648589,0.7787065897839827,-0.8726603054257221,-0.05725742655282462,-1
274,0.7765614520909506,0.04111402560178415,-0.5341090313826007,0.7624957945752294,-1
275,0.5105466975315321,0.4994967202625287,-0.7126844293191462,0.4887749256662757,-1
276,0.6000836524385409,0.018350065669586597,-0.505466215779611,0.6477408912772671,-1
277,0.21236902263663848,-0.326675322828694,0.18071811661317783,0.211998872491521,-1
282,0.4306153502224724,-0.2730919336793303,-0.23217093501626207,0.4953599388963147,-1
283,0.06215520411916162,-0.03647038133262483,0.1522950007538717,0.6804277257972122,-1
286,0.20921042194001563,-0.30019794422388274,0.1524414672496608,0.23904089036798604,-1
287,0.14490765780383522,0.8200541072490992,-0.6666939496413725,-0.17882830046282405,-1
289,0.48328754083464964,0.4967127788151036,-0.5340349365670838,0.2914700346436073,-1
290,0.3860199467797419,0.293687113419421,-0.4916613177676783,0.48054411376924266,-1
293,0.294608023422683,0.030738658783821742,-0.12963577228767742,0.49277212508069873,-1
294,0.3772220178987375,0.11746062631198857,-0.2064100631098283,0.5774298262363949,-1
295,0.3252421233296557,0.48571171986963374,-0.5943481163977857,0.14896751138874492,-1
297,0.19892694113320225,0.632055738698657,-0.5614974045275378,0.1564963583294689,-1
299,0.3463571526440663,0.7071622880705865,-0.8238611152992871,0.3182938250725152,-1
302,0.2586807433528765,0.6854819698630855,-0.653477502315463,0.3025268919865063,-1
303,-0.26091628265870515,0.9055405673403256,-0.325263316604562,-0.0412722660192586,-1
304,0.35790984286322125,0.8144787406406807,-0.8037865896999591,-0.027633050546932547,-1
307,0.24689728778602302,-0.3274536290398021,0.189428565274517,0.16895350846086005,-1
308,0.6814284375022539,0.7924915901768776,-0.9080190406444526,-0.2500795620902553,-1
309,0.628323561863142,0.6066560148476877,-0.7831865078510349,0.3587386453531193,-1
310,0.5956846879980386,-0.17135084771765444,-0.32954530768733714,0.62116806241305,-1
311,0.7410957027165411,-0.34123114571912866,-0.24280267947530532,0.5113505551160697,-1
317,0.40101969438014284,0.45412296489764153,-0.481694703513042,0.2837229602553261,-1
319,0.44112959637698423,0.19907052277481133,-0.42861696857432097,0.547799448975695,-1
322,-0.23447922751299843,0.1817232747233833,0.12416481788614386,0.7246369695481782,-1
323,0.5758532909302009,0.7811836989751054,-0.8831455833889763,-0.18777562581266993,-1
324,0.5241762758799734,0.12674791485030706,-0.3784909643095612,0.8817207234239887,-1
328,0.5226618782857021,0.5413082279688828,-0.6026165808688909,0.4692562990443456,-1
329,0.260685517311007,0.24847051603946915,-0.2943330389643957,0.5746074179146549,-1
330,0.1686534120820084,0.21440465187635413,-0.32755508647985004,0.5235785664275258,-1
332,0.5290367710158725,0.12861135952882544,-0.43333835914446334,0.8556243578202716,-1
334,0.5824012576711451,0.1363495193584961,-0.38882977577702627,0.7178173618120153,-1
336,0.5876800149997479,0.3241982136375713,-0.483762465806535,0.615759658837757,-1
337,0.16265351304184802,0.20510987962446728,-0.11952096840200743,0.7053547559944352,-1
338,0.15472672334840537,0.45102470748034595,-0.3538328989596571,0.5318093783245588,-1
341,-0.15457672587240104,0.8920623992037329,-0.5311564391410171,-0.6856069905525701,-1
342,0.5973288911003903,0.04808285967662877,-0.4678165722532147,0.7695518153795794,-1
343,0.11088707641938735,0.8081325515347226,-0.6654360609128309,-0.15744201060221674,-1
344,0.5346328306975606,0.5643805169000962,-0.6568720787472807,0.593184029387963,-1
347,0.4959363664553723,0.09903123327857753,-0.408387360802981,0.626107276976095,-1
348,0.46404747997028917,0.26364748715607667,-0.4749029659465397,0.633396073724506,-1
350,-0.1650188578557571,0.7943475511418276,-0.35685700131389064,-0.46454258617710975,-1
353,0.14384902177126846,0.4307363599965575,-0.36837616042389126,0.5193449539449158,-1
354,0.5270752655604355,0.7320980216803182,-0.8922178904516769,-0.164952671922311,-1
355,-0.015570891835954528,0.6318985807137217,-0.3821784737329571,-0.15202269565454596,-1
356,0.4080580374849464,0.7104177034728173,-0.8298403945979711,0.37848641079498446,-1
358,0.40388983839214265,0.8401852967479523,-0.8288840545372305,-0.22540167489566,-1
359,-0.3195451038083492,0.8926835474299056,-0.3874943459624787,-0.4229338861762004,-1
364,0.8496419531402118,0.4482407660329209,-0.7521097637150795,0.5442721659983452,-1
365,0.5781465215729545,0.16050694675711985,-0.40662114717728903,0.7305163806977824,-1
366,0.5231955231522548,0.5046080966297097,-0.6978482348633338,0.5508564518035589,-1
367,0.48144141805306184,0.6099114302499186,-0.5771477803864131,0.09253753057457464,-1
368,0.5202532649690993,0.267516567070912,-0.5250289702112995,0.5245187630140848,-1
370,0.3405591732831421,0.7763866385777951,-0.8181058435823982,0.009992998536057507,-1
371,0.614636292177776,-0.2638046451410118,-0.2978740818920025,0.551326913809251,-1
372,0.12284216371359152,0.8666701590663319,-0.663669847287139,-0.18612073433536103,-1
373,0.2912186573783616,0.6946195841300371,-0.7460529433303896,0.4170526564645335,-1
375,0.10052859687457198,0.8369373650592897,-0.6641867878605122,-0.23245769570001007,-1
376,0.48157122356114224,0.6173427578232871,-0.8491136623085704,0.3335697464015203,-1
377,-0.27166129416091545,0.9029063001642675,-0.31588946087406033,-0.39305491148149163,-1
379,0.6325638751271014,0.21749542558008136,-0.5027341848493334,0.620227865826491,-1
380,0.23344078344835562,0.03368097677429498,-0.007534408856915142,0.4993571383107377,-1
381,0.7972149507099643,0.7900144809857548,-0.8964309561246688,-0.11816107004191789,-1
382,0.13999812503155012,0.23252272242532193,-0.17488530381028278,0.6540894914391191,-1
383,0.565425581781076,0.7900144809857548,-0.8931828461886402,-0.2752484610418542,-1
384,0.09467436846014626,0.8072045710522476,-0.6775497016822107,-0.20257872100530105,-1
385,0.3577511916866785,0.5913293694597134,-0.5431891787106641,0.23785882502705114,-1
387,0.6843274271827159,-0.16840974828529406,-0.3002433928532966,0.7726069996453804,-1
388,-0.3092327773330736,0.893768685897316,-0.321429340685377,-0.04079943988288459,-1
390,-0.03665419091505657,0.6511017897300999,-0.7100997264522799,-0.05161988415759666,-1
391,0.32237197931765593,0.5454916238535886,-0.5059822947853619,0.15038598979786688,-1
392,0.14076830437949378,0.4471556275655106,-0.40012492730523186,0.5240477554397738,-1
393,0.5613006511909657,0.7830471436536238,-0.8794494582893575,-0.12498067777808086,-1
394,-0.3106173694192645,0.9375933125535553,-0.5197139595494001,-0.8563154114042026,-1
398,0.6493664770063967,0.05752955131395304,-0.36866909341546944,0.7728434127135674,-1
399,0.44395647188629056,0.45148869772158345,-0.5208210739440412,0.34439019067623233,-1
400,0.20387397327448833,0.019123881652553666,0.014685420121911874,0.4175218454767815,-1
401,0.33474677108798667,-0.40627210034163147,0.12475929954552312,0.39941624157778444,-1
402,0.2990358335316475,0.5499818519945968,-0.49483533288819004,0.6752539167280431,-1
403,0.46081676510251046,-0.16267722369194038,-0.3523596183255433,0.610822262836775,-1
406,0.0369916852360659,0.6253952336228283,-0.45201714519568353,-0.05302017694608874,-1
407,0.006724646460276066,0.49454250188028304,-0.44988045749240746,0.3488638533511553,-1
408,0.6247466989738155,0.11544750736210325,-0.4823598337174489,0.7293397710430363,-1
409,0.10840202208135938,0.5622177236788439,-0.5144721821353954,0.4793693226765597,-1
410,0.2956176218188638,0.06542711424262951,-0.1441790337519116,0.7523845895050784,-1
411,0.5932616518472047,0.06511728850089996,-0.4272126133499903,0.8488047500841085,-1
412,0.5603775898001718,0.7626016381849002,-0.8812242875912724,-0.08782745483146481,-1
413,0.5171379327751698,0.019278794523418446,-0.3265901307428867,1.0,-1
415,0.5640698353633474,-0.2588504267587662,-0.19614879272836927,0.7279303854442293,-1
416,0.6428185102654524,0.8620227729403885,-0.8965774226204579,-0.2190548932958709,-1
417,0.1817926140665904,0.1344935583935461,-0.09028797897774993,0.4753703047000737,-1
419,0.2979541209643109,-0.3520750466796634,0.19747560686669408,0.29454340453003813,-1
420,-0.34259279290973454,0.9408412442422178,-0.3015702069916213,-0.12592633005082876,-1
422,0.7132740554846435,0.7800985605076951,-0.9170999633833761,-0.23245769570001007,-1
423,-0.0019196792361665417,0.6898150400191584,-0.4630917354125832,-0.21410840448457402,-1
424,0.29589165566925574,0.5094051570270199,-0.5366189501798523,0.6602053156569101,-1
425,0.26691618169886583,-0.32915243201981687,0.16314213711848713,0.17884648608345383,-1
426,-0.20387397327448803,0.8420412577129023,-0.3048183169276498,-0.19059439701028402,-1
427,-0.17182643561286215,0.7991520952527063,-0.7989876580438108,-0.5118251998145067,-1
428,0.509594790472276,0.019743533136012785,-0.4753466732720184,0.607528846940724,-1
429,0.38349595078928983,-0.3398391749954162,0.004501690826458793,0.4788983151022487,-1
430,0.24197910131319922,0.5056932350971199,-0.56031619531738,0.11628795111705176,-1
431,0.20442204097527222,0.3991476050245653,-0.3721412109332931,0.5945952335488329,-1
432,0.7624270745444189,0.646768719574027,-0.8246709888642385,0.26913809251025217,-1
433,0.33715538440458953,0.7516080629529985,-0.8127124302668706,0.06054902388681266,-1
434,0.8272721372476908,0.7855242528447466,-0.9144463351067267,-0.13909271938678092,-1
435,0.19073477128990635,0.6892013755065539,-0.7312856742843604,0.41963865171808656,-1
437,0.09377005675385286,0.48214947221110066,-0.3996079867318586,0.47066750320521566,-1
438,0.6001413437754655,0.4558292515912246,-0.714235251039266,0.5593222219191286,-1
439,0.6976541260123029,0.188383779799212,-0.5689534107308247,0.8386935450139574,-1
440,0.5112245707403964,0.08029351124615061,-0.3632842957761647,0.8986515362303027,-1
441,0.14088368705334303,0.797288650574188,-0.6730437030176406,-0.174372823408531,-1
442,0.5001334112166385,0.7643079248784832,-0.8737631119822518,-0.12074342817134487,-1
443,0.545017271343992,0.2548167051454273,-0.4712120102526547,0.610351255262464,-1
444,0.20820082354383476,0.4886603030155624,-0.5045064294483813,0.6451548960237141,-1
445,0.47557132452098183,-0.22477707888208281,-0.30555064940659526,0.5176991552779218,-1
446,0.36941926457968277,0.2526539119241751,-0.5273172938160984,0.5442721659983452,-1
447,0.5799061073491554,0.2532675764367795,-0.46456846231718607,0.6646717040835811,-1
448,0.583410856067326,0.8231523646663947,-0.8655006784845025,-0.22985715194995315,-1
449,0.5841319977788837,-0.21548979034376434,-0.27167381049820144,0.7521481764368914,-1
450,0.548190294874846,-0.26550344812102655,-0.17031037973592955,0.8003582567264065,-1
451,0.835031622064052,0.6140948261346245,-0.7758804144140263,0.38624621511770646,-1
452,0.1269050761165078,0.7107245357291195,-0.6503758588752234,0.28183165570983026,-1
453,0.5314453843324753,0.7622948059285979,-0.8874275744717514,-0.07537030470007366,-1
454,0.24672421377524914,0.4891242932567999,-0.4989691343399315,0.6416268856215391,-1
455,0.40050047234782127,0.7952755316243028,-0.8410666207163935,-0.17413641034034388,-1
456,0.30422805385486323,0.1702657092502442,-0.3163288603614276,0.64068668903498,-1
457,0.10828663940751014,0.26488229989485385,-0.17466991190471054,0.6721969139001792,-1
458,0.648082844759824,-0.1992276807597466,-0.2824520214530338,0.7862462151177064,-1
459,0.1273680490953279,0.708404584522932,-0.7521097637150795,0.3020540658501323,-1
460,0.15495748869610385,0.6588474332733388,-0.661826092575441,0.2879602098620621,-1
462,0.7276103527104114,0.5998458355004921,-0.7464234174079738,0.39941624157778444,-1
463,-0.26496909907765964,0.8705392389811673,-0.38018825252547006,-0.07113305509333767,-1
464,0.8435843627631269,-0.002401523684082474,-0.5118142460206345,0.8048319194013294,-1
466,0.18112916369195728,0.30004078623894753,-0.37753462424882067,0.47560671776826063,-1
467,0.44463434509515487,0.7012800892058658,-0.7946281258750296,0.3657946661574693,-1
469,0.04232380705132381,0.5177719487964318,-0.3711073297865466,0.39588823117560945,-1
470,0.14151829175951383,0.7262083391020293,-0.6121394877980486,0.15485965247278977,-1
471,0.07272569932717494,0.5461127720797614,-0.45334395933400823,0.43163206852341857,-1
473,0.4225241402187946,0.5778586850366889,-0.6150920800396321,0.2129445247642689,-1
474,0.3880247207378724,0.7607456772199501,-0.8181058435823982,0.009756585467870615,-1
475,0.5668101738672668,0.04808285967662877,-0.3711073297865466,0.9285123253043819,-1
477,0.5189263642198331,0.5313997912043915,-0.6483167122579534,0.4840721241714177,-1
